,cc_num,category,amt,gender,is_fraud,age,trans_month,trans_year,lat_dis,long_dis
2620,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2621,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2622,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2623,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2624,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2625,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2626,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2627,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2628,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2629,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2630,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2631,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2632,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2633,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2634,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2635,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2636,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2637,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2638,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2639,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2640,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2641,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2642,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2643,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2644,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2645,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2646,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2647,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2648,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2649,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2650,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2651,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2652,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2653,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2654,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2655,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2656,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2657,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2658,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2659,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2660,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2661,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2662,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2663,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2664,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2665,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2666,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2667,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2668,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2669,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2670,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2671,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2672,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2673,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2674,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2675,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2676,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2677,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2678,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2679,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2680,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2681,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2682,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2683,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2684,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2685,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2686,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2687,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2688,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2689,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2690,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2691,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2692,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2693,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2694,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2695,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2696,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2697,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2698,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2699,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2700,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2701,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2702,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2703,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2704,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2705,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2706,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2707,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2708,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2709,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2710,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2711,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2712,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2713,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2714,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2715,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2716,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2717,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2718,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2719,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2720,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2721,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2722,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2723,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2724,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2725,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2726,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2727,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2728,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2729,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2730,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2731,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2732,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2733,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2734,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2735,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2736,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2737,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2738,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2739,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2740,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2741,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2742,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2743,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2744,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2745,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2746,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2747,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2748,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2749,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2750,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2751,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2752,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2753,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2754,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2755,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2756,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2757,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2758,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2759,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2760,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2761,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2762,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2763,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2764,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2765,3.40187E+14,gas_transport,11.52,0,1,58,1,2019,0.379364,0.683791
2766,4.64685E+18,grocery_net,40.57,0,0,28,1,2019,0.030202,0.137378
2767,6.01139E+15,misc_net,6.85,0,0,67,1,2019,0.151413,0.859168
2768,3.53852E+15,misc_net,3.12,0,0,53,1,2019,0.716888,0.382064
2769,1.80036E+14,gas_transport,82.91,0,0,44,1,2019,0.9167,0.560913
2770,3.54021E+15,misc_pos,29.53,1,0,26,1,2019,0.912379,0.181764
2771,3.54511E+15,gas_transport,57.54,1,0,19,1,2019,0.39013,0.338475
2772,4.39097E+18,shopping_net,5.27,1,0,52,1,2019,0.333862,0.529003
2773,6.7631E+11,gas_transport,105.34,1,0,31,1,2019,0.350702,0.205329
2774,2.25492E+15,gas_transport,58.92,0,0,42,1,2019,0.813464,0.34105
2775,6.59789E+15,gas_transport,51,1,0,54,1,2019,0.924393,0.371832
2776,3.4879E+14,shopping_net,1.72,0,0,68,1,2019,0.916918,0.979393
2777,4.00568E+15,grocery_pos,54.54,1,0,24,1,2019,0.598086,0.401891
2778,6.7631E+11,gas_transport,97.23,1,0,31,1,2019,0.924538,0.812392
2779,4.47432E+15,entertainment,27.7,1,0,91,1,2019,0.352766,0.628273
2780,3.5607E+15,grocery_pos,86.39,1,0,63,1,2019,0.514929,0.680108
2781,3.51138E+15,grocery_net,32.35,1,0,45,1,2019,0.835266,0.016931
2782,2.29116E+15,grocery_pos,75.64,1,0,50,1,2019,0.710359,0.369886
2783,3.5469E+15,shopping_net,2.68,0,0,62,1,2019,0.913255,0.513385
2784,3.52142E+15,misc_net,5.41,0,0,43,1,2019,0.920434,0.909801
2785,3.59293E+15,gas_transport,75.1,1,0,83,1,2019,0.574093,0.625066
2786,3.51876E+15,grocery_pos,83.28,1,0,29,1,2019,0.5084,0.121291
2787,3.57779E+15,misc_net,40.61,0,0,24,1,2019,0.242583,0.847879
2788,3.43464E+14,grocery_net,103.32,0,0,56,1,2019,0.189827,0.248119
2789,3.51823E+15,grocery_pos,184.64,0,0,48,1,2019,0.723418,0.575998
2790,4.90885E+15,gas_transport,79.55,0,0,26,1,2019,0.27093,0.167464
2791,3.04282E+13,grocery_pos,100.65,1,0,36,1,2019,0.818647,0.723831
2792,4.01811E+18,misc_net,393.64,0,0,83,1,2019,0.833667,0.429224
2793,6.01131E+15,shopping_pos,2.2,1,0,59,1,2019,0.063559,0.407856
2794,3.51753E+15,gas_transport,54.57,0,0,28,1,2019,0.056223,0.208901
2795,3.42351E+14,gas_transport,67.89,0,0,28,1,2019,0.04202,0.303866
2796,5.45678E+15,shopping_net,89.6,0,0,64,1,2019,0.95459,0.169716
2797,3.76445E+14,grocery_pos,112.13,0,0,36,1,2019,0.560604,0.384383
2798,3.54756E+15,misc_pos,4.55,1,0,52,1,2019,0.21935,0.292474
2799,4.97942E+15,gas_transport,34.8,0,0,83,1,2019,0.139724,0.562537
2800,1.80067E+14,grocery_pos,232.95,0,0,26,1,2019,0.59307,0.299388
2801,3.50238E+15,gas_transport,97.34,0,0,70,1,2019,0.684224,0.660665
2802,3.00268E+13,grocery_pos,118.66,1,0,39,1,2019,0.17145,0.285017
2803,2.1312E+14,gas_transport,68.21,1,0,61,1,2019,0.177302,0.937445
2804,3.69136E+13,misc_pos,111.47,0,0,47,1,2019,0.641629,0.764942
2805,5.45671E+15,gas_transport,40.85,0,0,57,1,2019,0.297965,0.927983
2806,6.56446E+15,misc_net,2.23,1,0,60,1,2019,0.081505,0.594063
2807,4.19574E+12,shopping_pos,7.06,1,0,55,1,2019,0.280135,0.814015
2808,4.87836E+15,shopping_net,2.47,0,0,69,1,2019,0.525717,0.028991
2809,4.12803E+15,shopping_net,9.12,1,0,65,1,2019,0.050022,0.860683
2810,3.75534E+14,gas_transport,64.54,1,0,32,1,2019,0.055512,0.832694
2811,4.65101E+15,gas_transport,64,0,0,62,1,2019,0.144345,0.516491
2812,4.64289E+12,gas_transport,56.02,1,0,28,1,2019,0.268713,0.956873
2813,6.54098E+15,gas_transport,61.64,1,0,51,1,2019,0.525998,0.769173
2814,4.16976E+15,grocery_net,46.25,0,0,46,1,2019,0.404717,0.169229
2815,4.33423E+15,grocery_pos,105.84,1,0,51,1,2019,0.452171,0.654798
2816,6.30452E+11,misc_net,6.8,0,0,46,1,2019,0.25062,0.517513
2817,3.74656E+14,grocery_net,119.63,1,0,34,1,2019,0.680671,0.104167
2818,2.29116E+15,grocery_pos,103.66,1,0,50,1,2019,0.842348,0.875111
2819,4.00568E+15,grocery_pos,77.45,1,0,24,1,2019,0.723312,0.073825
2820,3.57614E+15,shopping_pos,7.66,1,0,53,1,2019,0.130871,0.865248
2821,2.13186E+14,grocery_pos,95.26,0,0,46,1,2019,0.498474,0.894428
2822,4.67173E+15,grocery_pos,104.66,1,0,63,1,2019,0.65235,0.012875
2823,6.50612E+15,misc_net,5.23,0,0,34,1,2019,0.874858,0.990416
2824,5.7386E+11,gas_transport,62.26,1,0,32,1,2019,0.028068,0.435981
2825,3.5149E+15,grocery_pos,83.24,1,0,66,1,2019,0.13472,0.967302
2826,5.81686E+11,grocery_pos,64.73,1,0,45,1,2019,0.635773,0.377739
2827,4.50914E+15,shopping_net,5.67,0,0,92,1,2019,0.181309,0.994326
2828,4.68915E+18,misc_net,16.14,1,0,51,1,2019,0.866696,0.286648
2829,6.012E+15,misc_pos,6.89,1,0,53,1,2019,0.555817,0.507852
2830,3.56073E+15,shopping_pos,8.06,0,0,49,1,2019,0.146683,0.195832
2831,6.39096E+11,shopping_net,98.18,1,0,79,1,2019,0.876936,0.052343
2832,4.14964E+12,grocery_pos,29.7,1,0,41,1,2019,0.447073,0.568942
2833,4.6816E+15,grocery_pos,211.06,0,0,41,1,2019,0.900976,0.283142
2834,6.01189E+15,misc_pos,179.96,0,0,43,1,2019,0.083349,0.940953
2835,4.99235E+18,gas_transport,45.49,1,0,63,1,2019,0.83413,0.800758
2836,4.5E+12,shopping_net,7.26,1,0,53,1,2019,0.41761,0.660067
2837,3.02635E+13,shopping_net,6.38,1,0,57,1,2019,0.051379,0.797854
2838,4.84131E+15,misc_pos,27.94,1,0,29,1,2019,0.954744,0.669488
2839,2.29116E+15,misc_pos,47.59,1,0,50,1,2019,0.827883,0.674408
2840,4.21008E+18,shopping_net,244.65,0,0,53,1,2019,0.794067,0.485375
2841,3.59519E+15,grocery_pos,48.27,1,0,25,1,2019,0.951417,0.576301
2842,3.01184E+13,grocery_net,39.02,1,0,25,1,2019,0.066313,0.804115
2843,3.72509E+14,misc_net,107.14,0,0,33,1,2019,0.219207,0.772164
2844,3.78279E+14,misc_pos,5.3,0,0,54,1,2019,0.109754,0.88971
2845,5.03874E+11,grocery_net,28.43,1,0,43,1,2019,0.053242,0.962266
2846,4.50538E+12,shopping_net,2.81,0,0,85,1,2019,0.507525,0.25638
2847,4.93998E+15,grocery_pos,200.34,0,0,28,1,2019,0.741575,0.055562
2848,4.50254E+18,shopping_pos,1.04,0,0,92,1,2019,0.091218,0.428391
2849,3.89477E+13,gas_transport,62.32,0,0,39,1,2019,0.449988,0.386955
2850,3.74498E+14,gas_transport,53.83,0,0,70,1,2019,0.506458,0.422498
2851,4.95683E+18,misc_pos,4.15,1,0,38,1,2019,0.333561,0.95156
2852,4.06058E+15,home,319.37,1,0,70,1,2019,0.379202,0.586631
2853,3.75248E+14,kids_pets,42.68,1,0,51,1,2019,0.310401,0.529742
2854,4.51283E+18,home,58.39,0,0,35,1,2019,0.011233,0.77514
2855,2.72043E+15,shopping_pos,8.9,1,0,21,1,2019,0.125092,0.156233
2856,3.40954E+14,shopping_pos,2.74,1,0,38,1,2019,0.014289,0.225307
2857,2.35628E+15,home,39.91,1,0,37,1,2019,0.813397,0.525097
2858,3.55055E+15,kids_pets,52.97,1,0,35,1,2019,0.017508,0.576261
2859,3.50151E+15,home,109.43,1,0,40,1,2019,0.115926,0.249157
2860,6.50698E+15,shopping_net,7.42,0,0,33,1,2019,0.479273,0.344483
2861,3.52683E+15,home,51.21,1,0,63,1,2019,0.569857,0.288445
2862,4.06998E+15,health_fitness,105.46,0,0,38,1,2019,0.62941,0.209867
2863,1.80031E+14,entertainment,34.68,0,0,47,1,2019,0.16442,0.787109
2864,4.24792E+12,health_fitness,45.61,0,0,79,1,2019,0.115069,0.70471
2865,4.78991E+15,health_fitness,153.41,0,0,30,1,2019,0.653375,0.729438
2866,4.42516E+15,personal_care,23.26,0,0,56,1,2019,0.888053,0.5199
2867,3.56196E+15,food_dining,56.27,1,0,34,1,2019,0.987101,0.591307
2868,2.13187E+14,health_fitness,72.1,1,0,45,1,2019,0.654699,0.206892
2869,3.75534E+14,personal_care,75.39,1,0,32,1,2019,0.421677,0.297411
2870,3.52841E+15,misc_pos,10.48,0,0,31,1,2019,0.088802,0.671611
2871,4.63496E+15,food_dining,5.63,0,0,45,1,2019,0.743207,0.623019
2872,4.30248E+15,health_fitness,4.98,1,0,54,1,2019,0.656024,0.609449
2873,4.65727E+15,kids_pets,101.96,0,0,70,1,2019,0.936869,0.295414
2874,4.23944E+12,entertainment,13.81,1,0,27,1,2019,0.246862,0.811025
2875,3.04043E+13,personal_care,28.27,0,0,25,1,2019,0.138107,0.316898
2876,4.90468E+15,kids_pets,37.6,0,0,28,1,2019,0.052535,0.147705
2877,4.58681E+15,shopping_net,2.42,0,0,21,1,2019,0.062707,0.485182
2878,4.746E+12,health_fitness,18.01,0,0,20,1,2019,0.219346,0.227943
2879,3.0273E+13,entertainment,71.44,1,0,18,1,2019,0.435758,0.812039
2880,4.90468E+15,shopping_pos,6.04,0,0,28,1,2019,0.137604,0.091034
2881,4.68364E+12,home,73.5,1,0,46,1,2019,0.373595,0.361551
2882,60416207185,kids_pets,34.79,0,0,32,1,2019,0.776573,0.148717
2883,3.59924E+15,kids_pets,4.92,0,0,86,1,2019,0.545454,0.536789
2884,6.54767E+15,home,60.75,1,0,73,1,2019,0.897272,0.782759
2885,5.01828E+11,food_dining,52.67,0,0,60,1,2019,0.906625,0.990168
2886,2.25492E+15,shopping_pos,2.16,0,0,42,1,2019,0.668202,0.271839
2887,3.67214E+13,home,11.76,1,0,50,1,2019,0.743685,0.081973
2888,1.80049E+14,food_dining,67.78,1,0,32,1,2019,0.77148,0.767319
2889,4.79263E+18,shopping_net,50.08,0,0,40,1,2019,0.099969,0.568742
2890,2.25492E+15,home,141.7,0,0,42,1,2019,0.456166,0.60187
2891,2.23561E+15,health_fitness,60.64,0,0,38,1,2019,0.600194,0.839542
2892,6.59325E+15,personal_care,72.67,0,0,42,1,2019,0.412598,0.985964
2893,2.70698E+15,home,72.18,1,0,40,1,2019,0.488443,0.683591
2894,4.72567E+15,kids_pets,127.79,1,0,50,1,2019,0.070314,0.972066
2895,3.54359E+15,food_dining,54.74,0,0,46,1,2019,0.66927,0.164717
2896,4.56137E+15,home,5.1,0,0,30,1,2019,0.255207,0.410247
2897,6.30423E+11,home,9.04,0,0,40,1,2019,0.847382,0.18502
2898,1.80048E+14,shopping_pos,104.59,0,0,44,1,2019,0.98877,0.42147
2899,6.50698E+15,personal_care,8.06,0,0,33,1,2019,0.693982,0.454774
2900,3.01996E+13,personal_care,7.68,0,0,41,1,2019,0.662421,0.809411
2901,4.47432E+15,travel,7.2,1,0,91,1,2019,0.930721,0.06566
2902,4.77707E+15,food_dining,63.14,1,0,31,1,2019,0.307309,0.872062
2903,3.51923E+15,entertainment,41.37,1,0,57,1,2019,0.059672,0.814037
2904,3.51487E+15,home,54.29,1,0,51,1,2019,0.565313,0.815782
2905,6.59325E+15,health_fitness,148.98,0,0,42,1,2019,0.627049,0.018608
2906,6.01137E+15,shopping_net,19.93,0,0,30,1,2019,0.790324,0.292133
2907,60416207185,home,27.18,0,0,32,1,2019,0.316945,0.805257
2908,3.73043E+14,food_dining,46.14,1,0,37,1,2019,0.880083,0.718566
2909,2.13112E+14,misc_pos,6.26,0,0,34,1,2019,0.305001,0.309089
2910,2.13194E+14,kids_pets,49.43,1,0,24,1,2019,0.310494,0.668252
2911,3.57651E+15,food_dining,1.68,0,0,26,1,2019,0.693629,0.063435
2912,2.24254E+15,food_dining,55.7,1,0,22,1,2019,0.846696,0.446539
2913,4.98985E+18,personal_care,44.64,0,0,24,1,2019,0.754098,0.622618
2914,3.5677E+15,shopping_net,165.47,1,0,20,1,2019,0.625967,0.157328
2915,4.58766E+18,food_dining,1.2,0,0,14,1,2019,0.180378,0.713369
2916,4.45773E+18,personal_care,72.65,1,0,31,1,2019,0.311118,0.473005
2917,5.67868E+11,kids_pets,30.87,0,0,34,1,2019,0.148097,0.186228
2918,4.30103E+18,food_dining,60.47,1,0,40,1,2019,0.222342,0.790372
2919,3.4471E+14,entertainment,79.39,0,0,32,1,2019,0.392692,0.827066
2920,3.58379E+15,shopping_net,7.52,0,0,48,1,2019,0.069219,0.719208
2921,3.54511E+15,personal_care,4.48,1,0,19,1,2019,0.596694,0.818838
2922,5.80954E+11,personal_care,28.31,0,0,59,1,2019,0.71355,0.149674
2923,1.80031E+14,health_fitness,32.27,0,0,47,1,2019,0.147058,0.183747
2924,4.56155E+12,entertainment,177.26,1,0,30,1,2019,0.722842,0.723583
2925,3.82956E+13,kids_pets,60.62,0,0,35,1,2019,0.723198,0.900417
2926,5.54064E+15,kids_pets,91.41,1,0,33,1,2019,0.263586,0.088804
2927,2.28881E+15,entertainment,82.37,0,0,37,1,2019,0.498253,0.75909
2928,3.4506E+14,kids_pets,32.3,1,0,58,1,2019,0.452704,0.045465
2929,3.02305E+13,travel,515.33,1,0,44,1,2019,0.311414,0.864063
2930,6.53889E+15,food_dining,31.98,0,0,41,1,2019,0.78533,0.676845
2931,3.4506E+14,entertainment,4.44,1,0,58,1,2019,0.1801,0.27785
2932,3.76445E+14,kids_pets,5.44,0,0,36,1,2019,0.578211,0.530482
2933,4.62945E+15,shopping_pos,1.95,0,0,21,1,2019,0.753126,0.943551
2934,2.2548E+15,shopping_net,3.13,0,0,31,1,2019,0.762336,0.662643
2935,3.53472E+15,personal_care,3.19,0,0,34,1,2019,0.327477,0.819879
2936,4.51283E+18,personal_care,1.86,0,0,35,1,2019,0.642039,0.104897
2937,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2938,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2939,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2940,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2941,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2942,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2943,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2944,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2945,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2946,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2947,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2948,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2949,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2950,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2951,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2952,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
2953,4.61331E+12,shopping_net,844.8,1,1,30,1,2019,0.006798,0.472268
